sat,tothrs,colgpa,athlete,verbmath,hsize,hsrank,hsperc,female,white,black,hsizesq
1020,105,2,0,.72881001,7.21,327,45.353676,0,1,0,51.9841
1180,40,1.95,0,.73528999,5.88,164,27.891157,0,1,0,34.574402
1270,49,2.8099999,0,.98438001,5.88,8,1.3605442,0,1,0,34.574402
1200,43,2.53,0,.93548,5.88,77,13.095238,1,1,0,34.574402
890,75,2.6500001,0,.81633002,6.05,111,18.347107,0,1,0,36.602501
1300,130,1.99,0,.91175997,6.98,57,8.1661892,0,1,0,48.720402
1160,41,1.97,0,.96609998,5.88,60,10.204082,0,1,0,34.574402
1000,47,3.23,0,1.17391,5.88,189,32.142857,0,1,0,34.574402
1170,68,2.3299999,0,.91803002,6.05,102,16.859505,0,1,0,36.602501
1290,85,2.22,0,.95455003,6.98,58,8.3094559,0,1,0,48.720402
870,50,2.96,0,1.28947,5.88,111,18.87755,1,1,0,34.574402
980,50,3.3199999,0,.88462001,5.88,75,12.755102,1,1,0,34.574402
940,17,2.6400001,0,.88,5.51,153,27.767694,1,1,0,30.3601
1030,111,3.3499999,0,.77586001,6.98,49,7.0200572,1,1,0,48.720402
1130,41,2.8199999,0,.71212,5.88,49,8.333333,0,1,0,34.574402
1210,14,3.78,0,.98360997,5.51,19,3.4482758,1,1,0,30.3601
1250,17,3.29,0,.66667002,5.51,29,5.2631578,0,1,0,30.3601
1020,111,1.84,0,.61905003,6.98,142,20.34384,0,1,0,48.720402
1080,98,2.26,0,1,6.98,166,23.782234,0,1,0,48.720402
1080,121,2.8599999,0,.89473999,6.98,33,4.7277937,1,1,0,48.720402
1160,16,3.6199999,0,.75757998,5.51,95,17.241379,0,1,0,30.3601
1110,59,3.22,0,.91378999,6.05,6,.99173552,1,1,0,36.602501
1100,14,2.5,0,.80328,5.51,131,23.774954,0,1,0,30.3601
1330,10,2.9000001,0,.98506999,5.51,52,9.4373865,0,1,0,30.3601
1040,16,1.5,0,.73333001,5.51,269,48.820328,0,1,0,30.3601
920,19,2.8399999,0,.91667002,5.51,90,16.333939,0,1,0,30.3601
1170,75,2.24,0,1.01724,6.05,209,34.545456,0,1,0,36.602501
910,77,2.28,0,.68519002,6.05,109,18.016529,0,1,0,36.602501
1040,44,3.45,0,.76270998,5.88,80,13.605442,0,1,0,34.574402
1030,15,3.26,0,.66128999,5.51,262,47.549908,0,0,1,30.3601
1060,13,2.6900001,0,.82758999,5.51,85,15.426497,0,1,0,30.3601
810,116,2.79,0,.88371998,8.039999999999999,145,18.034826,0,1,0,64.641602
980,98,2.48,0,.95999998,6.98,94,13.467049,1,1,0,48.720402
1000,115,1.79,0,.81818002,6.98,91,13.03725,1,1,0,48.720402
1230,17,2.9400001,0,.98387003,5.51,88,15.970962,0,1,0,30.3601
1060,79,2.46,0,.89286,6.05,68,11.23967,1,1,0,36.602501
1270,70,1.97,0,.73973,6.05,97,16.033058,0,1,0,36.602501
1080,39,1.35,0,.96363997,6.05,253,41.81818,0,1,0,36.602501
930,48,1.83,0,.75471997,5.88,215,36.564625,0,1,0,34.574402
900,91,2.8499999,0,.80000001,6.05,65,10.743802,0,1,0,36.602501
840,103,2.0599999,0,.95349002,6.98,154,22.063038,1,1,0,48.720402
890,127,2.02,1,.81633002,6.9,420,60.869564,0,0,1,47.610001
1030,44,2.6800001,0,1.01961,5.88,67,11.394558,1,1,0,34.574402
1080,48,2.04,0,.80000001,5.88,119,20.238094,0,1,0,34.574402
730,17,2.29,0,.82499999,5.51,253,45.916515,0,1,0,30.3601
1130,14,2.0699999,0,.85246003,5.51,168,30.490019,0,1,0,30.3601
1160,41,1.65,0,.68115997,5.88,63,10.714286,0,1,0,34.574402
960,11,3.0899999,0,.71429002,5.51,80,14.519056,0,1,0,30.3601
1090,17,2.6400001,0,.60294002,6.4,140,21.875,0,1,0,40.959999
1130,48,3.3499999,0,.71212,5.88,17,2.8911564,0,1,0,34.574402
1030,15,3.2,0,.77586001,5.51,73,13.248639,0,1,0,30.3601
920,122,1.9400001,0,1,1.1,4,3.6363637,1,0,1,1.21
960,113,3.23,0,.88235003,.35,5,14.285714,1,1,0,.1225
870,15,3.3299999,0,.97727001,.24,3,12.5,1,1,0,.057599999
1040,61,2.6700001,0,.85714,.15,6,40,0,1,0,.022500001
1150,43,2.3900001,0,1.21154,.24,3,12.5,1,1,0,.057599999
1330,62,4,0,.82191998,6.73,4,.59435362,0,1,0,45.2929
820,93,2.9400001,0,.70832998,6.73,111,16.493313,1,1,0,45.2929
1300,14,3.5,0,.88406003,6.98,9,1.2893983,0,1,0,48.720402
900,47,2.0799999,0,.95652002,6.34,247,38.958992,0,1,0,40.195599
970,46,2.23,0,.67241001,6.34,251,39.589905,0,1,0,40.195599
880,107,3.3199999,0,.95556003,5.72,24,4.1958041,1,1,0,32.718399
910,16,2.5,0,.97825998,6.98,127,18.194843,0,0,1,48.720402
930,15,1.8,0,.97872001,6.98,121,17.335243,0,1,0,48.720402
940,69,2.79,0,.67856997,6.73,54,8.0237741,0,1,0,45.2929
850,107,2.1300001,1,.88889003,5.72,86,15.034965,0,1,0,32.718399
830,113,2.8399999,0,.93023002,5.72,87,15.20979,1,1,0,32.718399
850,16,2.3699999,0,.66667002,6.98,237,33.954155,0,1,0,48.720402
790,112,2.74,0,.88094997,5.72,85,14.86014,1,1,0,32.718399
1010,52,1.71,0,1.10417,6.34,243,38.328075,1,1,0,40.195599
990,121,1.99,0,.7069,5.72,210,36.713287,0,1,0,32.718399
1150,56,3.1600001,1,.74242002,6.73,106,15.750372,0,1,0,45.2929
870,111,2.51,0,.8125,5.72,125,21.853148,0,1,0,32.718399
960,13,0,0,.84614998,6.98,233,33.381088,0,1,0,48.720402
990,44,2.4300001,0,.67796999,6.34,88,13.880126,0,1,0,40.195599
1070,14,3.1400001,0,.64614999,6.98,28,4.0114613,1,1,0,48.720402
1060,48,2.5799999,0,.92727,6.34,56,8.8328075,1,1,0,40.195599
850,103,2.3499999,0,1.02381,5.72,177,30.944056,0,1,0,32.718399
790,18,2.1600001,0,1.02564,6.98,129,18.481375,1,1,0,48.720402
1220,17,3.29,0,1.0678,6.98,13,1.8624642,0,1,0,48.720402
1290,77,2.77,0,.92536998,6.93,149,21.500721,0,1,0,48.024899
1070,90,2.6300001,0,.67188001,5.72,80,13.986014,0,1,0,32.718399
980,12,2.25,0,.78182,6.98,121,17.335243,1,1,0,48.720402
950,17,2.47,0,.93878001,6.98,72,10.315187,1,1,0,48.720402
930,15,.73000002,0,.89796001,6.98,286,40.974213,0,1,0,48.720402
1050,13,2.3800001,0,.84210998,6.98,31,4.4412608,1,1,0,48.720402
850,15,.40000001,0,1.02381,6.98,254,36.389687,1,1,0,48.720402
1030,100,2.78,0,.74576002,5.72,45,7.8671327,0,1,0,32.718399
1080,77,3.29,0,.71429002,6.73,101,15.007429,0,1,0,45.2929
940,87,2.8699999,0,.70908999,6.73,128,19.019316,1,1,0,45.2929
1030,108,2.0599999,0,1.23913,5.72,157,27.447552,1,1,0,32.718399
1130,18,2.1600001,0,1.0178601,6.98,68,9.7421207,0,1,0,48.720402
810,18,1.88,0,.88371998,6.98,99,14.183381,0,1,0,48.720402
1130,13,1.84,0,.94827998,6.98,44,6.3037248,1,1,0,48.720402
920,77,2.54,0,.91667002,6.73,203,30.163446,1,1,0,45.2929
990,42,2.26,0,.7069,6.34,65,10.252366,0,1,0,40.195599
910,16,1.8099999,0,.89582998,6.98,92,13.180515,0,1,0,48.720402
1290,47,3.5899999,0,.92536998,6.34,6,.94637221,1,1,0,40.195599
1020,18,2.27,0,.88889003,6.98,62,8.8825216,0,1,0,48.720402
980,18,2.5,0,.78182,6.98,99,14.183381,0,1,0,48.720402
1050,112,2.23,0,.84210998,5.72,252,44.055943,0,1,0,32.718399
1220,52,2.8,0,.76811999,6.34,68,10.725552,0,1,0,40.195599
1000,57,1.6799999,0,1,6.34,36,5.6782336,0,1,0,40.195599
910,43,1.8099999,0,.81999999,6.34,201,31.70347,0,1,0,40.195599
910,132,2.6800001,0,.85714,5.72,92,16.083916,1,1,0,32.718399
760,78,3.21,0,.68888998,6.73,86,12.778604,1,1,0,45.2929
930,17,1.9400001,0,.75471997,6.98,87,12.464184,0,1,0,48.720402
1180,76,2.8499999,0,1.0701801,6.73,12,1.7830609,1,1,0,45.2929
1090,15,2.4000001,0,.75805998,6.98,8,1.1461318,1,1,0,48.720402
1110,122,2.3099999,0,.68181998,5.72,54,9.4405594,0,1,0,32.718399
1170,81,2.3399999,0,.88709998,1.25,1,.80000001,0,1,0,1.5625
980,127,2.04,0,1.13043,1.41,3,2.1276596,1,0,1,1.9881001
1090,117,2.5999999,0,.81667,6.82,40,5.8651028,1,1,0,46.512402
850,83,3.25,0,.84783,5.79,16,2.7633851,1,1,0,33.524101
1120,57,3.26,0,.75,5.79,17,2.9360967,0,1,0,33.524101
950,44,1.3099999,0,.79245001,5.56,126,22.661871,0,1,0,30.913601
1260,46,2.28,0,.88059998,5.56,106,19.064749,0,1,0,30.913601
890,52,2.3199999,0,.64815003,5.56,64,11.510792,1,1,0,30.913601
1250,42,2.3800001,0,.92308003,5.56,10,1.7985611,0,1,0,30.913601
960,82,2.3499999,0,.95918,5.79,11,1.8998272,1,0,1,33.524101
860,109,1.96,0,.91110998,6.82,116,17.008799,1,1,0,46.512402
900,50,3.2,0,.80000001,5.56,35,6.2949638,1,1,0,30.913601
900,109,1.97,0,1.04545,6.82,156,22.873899,1,1,0,46.512402
1110,18,1.22,0,.79031998,5.84,79,13.527397,0,1,0,34.105598
1170,17,2.3499999,0,.80000001,5.84,52,8.90411,0,1,0,34.105598
1090,84,2.6600001,0,.81667,5.79,23,3.9723661,0,1,0,33.524101
1220,121,3.1600001,0,.87691998,6.26,13,2.0766773,0,1,0,39.187599
1070,74,2.25,0,1.05769,5.79,93,16.062176,1,1,0,33.524101
990,18,1.88,0,.67796999,5.84,126,21.575342,0,1,0,34.105598
920,15,2.9300001,0,.83999997,5.84,38,6.5068493,1,1,0,34.105598
1000,11,1.63,0,.85184997,5.84,54,9.2465754,1,1,0,34.105598
870,111,2.26,0,.89130002,6.82,71,10.410557,0,1,0,46.512402
720,18,1.38,1,.89473999,5.84,268,45.890411,0,0,1,34.105598
940,13,2,0,.88,5.84,63,10.787671,1,1,0,34.105598
1090,121,2.25,0,.78688997,6.82,38,5.5718474,0,1,0,46.512402
1350,17,3.5799999,0,.84931999,5.84,10,1.7123288,0,1,0,34.105598
930,106,2.1500001,0,.89796001,6.82,101,14.809384,0,1,0,46.512402
1090,16,2.4300001,0,.81667,5.84,37,6.3356166,1,1,0,34.105598
1010,50,2.46,0,.90565997,.67,30,44.776119,0,1,0,.44890001
1140,48,2.77,0,.86884999,.67,18,26.865671,1,1,0,.44890001
1200,18,3.22,0,.81818002,.47,3,6.3829789,0,1,0,.2209
1070,121,3.6800001,0,.78333002,.5600000000000001,3,5.3571429,1,1,0,.3136
1370,80,3.3699999,0,.92957997,.53,1,1.8867924,1,1,0,.2809
1150,75,3,0,.85483998,.53,4,7.5471697,0,1,0,.2809
910,68,2.27,0,.78430998,.53,42,79.245285,1,1,0,.2809
1010,17,2.23,0,.94230998,.47,16,34.042553,0,1,0,.2209
920,56,2.75,0,.58621001,.67,15,22.38806,1,1,0,.44890001
950,122,2.22,0,.86274999,.5600000000000001,13,23.214285,1,1,0,.3136
1150,38,4,0,.85483998,.67,35,52.238808,0,1,0,.44890001
1360,17,3.4100001,0,.81332999,.45,2,4.4444447,0,1,0,.2025
830,112,2.22,0,.72917002,.5600000000000001,41,73.214287,0,1,0,.3136
1020,112,2.54,0,.78947002,.55,13,23.636364,0,1,0,.30250001
880,48,2.29,0,1.14634,.67,43,64.179108,1,1,0,.44890001
900,16,2.6199999,0,.91488999,.44,31,70.454544,0,1,0,.1936
930,126,1.88,0,.78846002,.5600000000000001,16,28.571428,1,1,0,.3136
830,93,2.1199999,0,.88635999,.5600000000000001,30,53.57143,0,1,0,.3136
1090,118,3.77,0,.65152001,.5600000000000001,5,8.9285717,0,1,0,.3136
1130,16,3.5599999,0,.85246003,.47,4,8.5106382,1,1,0,.2209
970,48,2.8299999,0,1.425,.67,8,11.940298,1,1,0,.44890001
1110,98,2.75,0,.79031998,3.08,45,14.61039,1,1,0,9.4863997
1110,119,2.6500001,0,.79031998,3.08,148,48.051949,1,1,0,9.4863997
750,15,1.73,0,.97368002,3.17,119,37.539433,0,1,0,10.0489
930,13,2.3,0,.86000001,3.17,87,27.444796,0,1,0,10.0489
1020,106,2.9400001,0,.69999999,3.08,79,25.649351,1,1,0,9.4863997
1070,41,2.8699999,0,1.01887,2.95,25,8.474576,0,1,0,8.7025003
940,14,2.71,0,1,3.17,61,19.242903,1,1,0,10.0489
1230,43,2.23,0,.78261,2.95,120,40.677967,0,1,0,8.7025003
1110,21,3.4200001,0,.73438001,3.17,27,8.5173502,1,1,0,10.0489
1040,36,1.8,0,1.08,2.95,202,68.474579,0,1,0,8.7025003
1160,95,3.6700001,0,.84127003,3.08,56,18.181818,0,1,0,9.4863997
920,45,2.53,0,1.04444,2.95,68,23.050848,1,1,0,8.7025003
1060,49,3.8699999,0,1.0784301,3.13,50,15.974441,0,1,0,9.7968998
1100,48,2.52,0,.77419001,2.95,35,11.864407,0,1,0,8.7025003
1020,115,3.26,0,.96153998,3.08,15,4.8701301,1,1,0,9.4863997
1010,104,2.8299999,0,.74137998,3.08,46,14.935065,1,1,0,9.4863997
1220,92,3.6800001,0,.90625,3.08,20,6.4935064,1,1,0,9.4863997
1130,16,3.4300001,0,.68656999,3.17,41,12.933754,1,1,0,10.0489
1190,74,2.2,0,.98333001,3.29,60,18.237082,0,1,0,10.8241
920,78,2.6700001,0,1,3.29,55,16.717325,1,1,0,10.8241
1100,117,3.6800001,0,.89655,3.08,13,4.2207794,1,1,0,9.4863997
1170,16,3.3699999,0,.94999999,3.17,128,40.378548,0,1,0,10.0489
890,46,2.23,0,.74510002,2.95,90,30.508474,0,1,0,8.7025003
1040,126,3.1300001,0,1.16667,3.08,77,25,1,1,0,9.4863997
980,15,1.0599999,0,.78182,3.17,96,30.283911,0,1,0,10.0489
1280,14,3.21,0,.93939,3.17,99,31.230284,0,1,0,10.0489
1230,17,3.05,0,.95238,3.17,14,4.4164038,1,1,0,10.0489
1060,74,2.1700001,0,.85965002,3.29,150,45.592705,0,1,0,10.8241
1200,15,3.4000001,0,1.10526,3.17,17,5.3627758,1,1,0,10.0489
1200,104,3.1800001,0,.71429002,3.08,15,4.8701301,1,1,0,9.4863997
780,18,.72000003,0,.90244001,3.22,104,32.298138,0,1,0,10.3684
1140,61,2.78,0,.86884999,3.29,84,25.531916,0,1,0,10.8241
1100,51,2.8599999,0,.71875,2.95,19,6.4406781,1,1,0,8.7025003
780,15,1.6,0,1.4375,3.33,253,75.975975,1,1,0,11.0889
1050,99,3.55,0,.98113,3.08,11,3.5714285,0,1,0,9.4863997
1080,48,3.8699999,0,.96363997,2.95,10,3.3898306,1,1,0,8.7025003
1040,45,2.9300001,0,.85714,2.95,39,13.220339,0,1,0,8.7025003
1250,111,3.54,0,1.1186399,3.08,23,7.4675326,1,1,0,9.4863997
1130,89,3.52,0,.79364997,3.08,18,5.8441558,0,1,0,9.4863997
750,16,2.3099999,0,.66667002,3.17,100,31.545742,1,1,0,10.0489
880,17,2.1700001,0,.91303998,3.17,84,26.498423,0,1,0,10.0489
1040,114,3.76,0,.92593002,3.08,36,11.688312,1,1,0,9.4863997
1070,16,3.0599999,0,.72580999,3.17,43,13.564669,1,1,0,10.0489
910,78,2.8499999,0,.78430998,3.08,118,38.311687,1,1,0,9.4863997
840,16,2.1199999,0,.86667001,3.17,92,29.022081,0,1,0,10.0489
1290,16,3.6199999,0,.92536998,3.17,32,10.094637,0,1,0,10.0489
1030,64,2.95,0,.90741003,2.14,25,11.682243,1,1,0,4.5795999
1310,87,3.1300001,0,.95521998,2.14,2,.93457943,0,1,0,4.5795999
1180,19,4,0,.81537998,2.5,11,4.4000001,0,1,0,6.25
960,15,3.0599999,0,.88235003,2.5,22,8.8000002,1,1,0,6.25
970,15,2.8,0,.90196002,2.5,13,5.1999998,1,1,0,6.25
1020,15,1.9299999,0,.82143003,1.32,42,31.818182,0,1,0,1.7424001
940,76,2.72,0,1.29268,2.14,15,7.009346,1,0,0,4.5795999
850,74,2.52,0,1.17949,2.14,28,13.084112,1,1,0,4.5795999
1090,51,2.3900001,0,.81667,2.44,27,11.065574,0,1,0,5.9535999
980,17,2.3499999,0,.68966001,2.5,12,4.8000002,0,1,0,6.25
1050,42,1.54,0,.90908998,2.44,4,1.6393442,0,1,0,5.9535999
1400,17,3.76,0,.86667001,2.5,2,.80000001,0,1,0,6.25
1130,17,3.5799999,0,.79364997,2.56,55,21.484375,0,1,0,6.5535998
1150,76,2.8900001,0,.91667002,2.14,30,14.018692,0,1,0,4.5795999
870,72,2.6600001,0,1.175,2.22,114,51.351353,1,1,0,4.9284
1110,76,2.6300001,0,.91378999,2.14,11,5.1401868,0,1,0,4.5795999
1260,45,2.02,0,.70270002,2.44,22,9.0163937,0,1,0,5.9535999
1030,14,2,0,.87273002,2.96,45,15.202703,0,1,0,8.7615995
1170,49,3.3599999,0,.85714,2.66,4,1.5037594,1,1,0,7.0756001
1030,13,2.9200001,0,.94340003,2.96,33,11.148648,1,1,0,8.7615995
1140,50,3.28,0,.89999998,2.66,14,5.2631578,0,1,0,7.0756001
1120,52,3.1900001,0,.96490997,2.66,1,.37593985,1,1,0,7.0756001
1160,44,3.04,0,.84127003,2.66,6,2.2556391,1,1,0,7.0756001
1170,51,2.7,0,.74627,2.66,15,5.6390977,0,1,0,7.0756001
850,17,2.8800001,0,.77082998,2.96,11,3.7162163,1,1,0,8.7615995
1090,16,2.5599999,0,.87931001,2.96,38,12.837838,1,1,0,8.7615995
1100,48,3.5799999,0,.77419001,2.66,2,.75187969,1,1,0,7.0756001
1110,50,3.5799999,0,.79031998,2.66,3,1.1278195,1,1,0,7.0756001
1130,49,2.77,0,.76563001,2.66,5,1.8796992,1,1,0,7.0756001
990,47,1.61,0,1.0204099,.89,21,23.595505,1,0,1,.79210001
1140,16,2.5599999,0,.72727001,1.01,1,.99009901,0,1,0,1.0201
860,35,2.9400001,0,.79167002,.89,1,1.1235955,0,1,0,.79210001
1090,85,2.98,0,.94643003,.86,2,2.3255813,1,1,0,.7396
1210,16,4,0,.89063001,1.9,14,7.3684211,1,1,0,3.6099999
870,14,2.3499999,0,.85105997,1.81,36,19.889503,1,1,0,3.2760999
1360,71,3.29,0,.69999999,1.72,6,3.4883721,0,1,0,2.9584
1020,16,3.0599999,0,.67212999,1.81,15,8.2872925,1,1,0,3.2760999
960,81,3.0799999,0,.71429002,1.72,13,7.5581393,1,1,0,2.9584
990,105,2.4400001,0,.67796999,1.72,7,4.0697675,0,1,0,2.9584
1000,90,3.1800001,0,.69492,1.72,14,8.139535,0,1,0,2.9584
910,51,2.8199999,0,.89582998,1.61,5,3.1055901,1,1,0,2.5920999
810,12,.66000003,0,1.025,1.61,72,44.720497,1,1,0,2.5920999
1380,15,4,0,.76923001,1.81,1,.55248618,0,0,0,3.2760999
1130,40,3.72,0,.94827998,1.61,6,3.7267082,1,1,0,2.5920999
1010,46,2.04,0,1.10417,1.67,110,65.868263,0,1,0,2.7888999
960,41,2.3900001,0,.81132001,1.61,8,4.9689441,1,1,0,2.5920999
1160,120,2.3199999,0,.75757998,1.72,11,6.395349,0,1,0,2.9584
1060,110,2.28,0,.68254,1.72,13,7.5581393,0,1,0,2.9584
940,117,3.5,0,.91837001,1.72,17,9.8837214,1,1,0,2.9584
1210,47,2.72,0,.92062998,1.61,12,7.4534163,0,1,0,2.5920999
960,45,2.1500001,0,.92000002,1.61,29,18.012423,0,1,0,2.5920999
910,14,2.4200001,0,.89582998,1.81,53,29.281769,0,1,0,3.2760999
1090,90,3.24,0,.78688997,1.72,2,1.1627907,0,1,0,2.9584
940,50,2.72,0,.84314001,1.61,35,21.73913,1,1,0,2.5920999
930,54,2.6400001,0,.69090998,1.61,4,2.484472,1,1,0,2.5920999
1460,13,4,0,.94667,1.81,2,1.1049724,0,1,0,3.2760999
1440,14,3.5,0,1.02817,1.81,4,2.2099447,1,1,0,3.2760999
1120,47,2.9100001,0,.93102998,1.61,10,6.2111802,0,1,0,2.5920999
1040,32,1.71,0,.76270998,1.61,11,6.8322983,1,0,0,2.5920999
670,18,2.8299999,0,.86110997,1.9,63,33.157894,1,1,0,3.6099999
930,17,.34999999,0,1.1627899,1.81,96,53.038673,0,1,0,3.2760999
1130,105,3.8199999,0,.91525,1.72,1,.58139533,0,1,0,2.9584
1200,15,2.4000001,0,.71429002,1.81,26,14.364641,0,1,0,3.2760999
1090,13,2.23,0,.84745997,1.81,21,11.60221,0,1,0,3.2760999
960,81,3.3499999,0,.88235003,1.72,10,5.8139534,1,1,0,2.9584
950,13,1.46,0,.79245001,1.81,79,43.646408,0,1,0,3.2760999
940,79,2.8900001,0,.80769002,1.72,2,1.1627907,1,0,1,2.9584
800,117,2.25,0,.86047,1.72,29,16.860466,0,1,0,2.9584
1100,42,3.1400001,0,.83332998,1.61,2,1.242236,0,1,0,2.5920999
860,14,2.21,0,.86957002,1.81,52,28.729282,0,1,0,3.2760999
860,51,3.05,0,.72000003,1.61,16,9.9378881,1,1,0,2.5920999
940,56,2.98,0,.59322,1.72,17,9.8837214,0,1,0,2.9584
1150,41,1.5599999,0,.79688001,1.61,30,18.633541,0,1,0,2.5920999
940,94,2.3900001,0,.91837001,1.8,76,42.222221,0,1,0,3.24
830,18,1.5,0,1.30556,3.18,36,11.320755,1,1,0,10.1124
990,112,3.21,0,.98000002,.33,7,21.212122,1,1,0,.1089
1100,77,1.88,0,.83332998,.37,7,18.918919,0,1,0,.13689999
1100,108,2.5699999,0,.96429002,.33,21,63.636364,0,1,0,.1089
1210,82,2.4000001,0,.83332998,.37,7,18.918919,1,1,0,.13689999
1020,38,2.3599999,0,.78947002,2.92,52,17.80822,0,1,0,8.5263996
920,13,.46000001,0,.80391997,3.18,99,31.132076,1,0,1,10.1124
1000,89,1.92,0,.78570998,3.05,5,1.6393442,1,0,1,9.3024998
950,14,2.8499999,0,.89999998,3.18,19,5.9748425,1,1,0,10.1124
950,48,2.77,0,.69643003,2.92,30,10.273973,0,1,0,8.5263996
1160,42,2.6900001,0,.93333,2.92,13,4.452055,1,1,0,8.5263996
1140,24,2.6199999,0,.65217,2.92,36,12.328767,0,1,0,8.5263996
930,44,2.0599999,0,1.11364,2.92,6,2.0547945,0,0,1,8.5263996
900,13,1.3,0,.83673,.86,19,22.093023,0,0,1,.7396
900,12,2.9100001,0,.91488999,.86,2,2.3255813,1,1,0,.7396
700,117,2.3499999,0,.70731997,.88,13,14.772727,1,1,0,.7744
1000,47,3.48,0,1.04082,3.29,8,2.4316111,0,1,0,10.8241
860,17,2.29,0,.75510001,3.25,24,7.3846154,1,1,0,10.5625
1060,95,3.73,0,.82758999,3.3,12,3.6363637,1,1,0,10.89
1010,50,2.72,0,.94230998,3.29,22,6.6869302,0,1,0,10.8241
830,51,2.96,0,.93023002,3.29,17,5.1671734,1,1,0,10.8241
1020,82,1.96,0,.75862002,3.3,93,28.181818,0,1,0,10.89
1060,110,3.46,0,.79661,3.55,13,3.6619718,0,1,0,12.6025
840,20,2.3,0,.90908998,3.25,107,32.923077,0,1,0,10.5625
890,17,2.9400001,0,1.06977,1.54,31,20.129869,1,1,0,2.3715999
1060,17,3,0,1.25532,1.54,8,5.1948051,1,1,0,2.3715999
1330,16,3.1800001,0,.98506999,1.54,1,.64935064,1,1,0,2.3715999
800,14,1.0700001,0,.95121998,1.54,25,16.233767,1,1,0,2.3715999
1170,14,1.42,0,.85714,1.6,23,14.375,1,1,0,2.5599999
780,11,1.9,0,.77272999,1.85,41,22.162163,1,1,0,3.4224999
840,10,1.8,0,.78723001,1.85,46,24.864864,0,1,0,3.4224999
1020,16,2.4300001,0,.88889003,1.54,10,6.4935064,1,1,0,2.3715999
1170,85,3.8199999,0,.77272999,1.6,21,13.125,0,1,0,2.5599999
990,40,2.5,0,1.10638,1.77,7,3.9548023,1,1,0,3.1329
1090,14,2.71,0,1.53488,.99,74,74.747475,1,1,0,.98009998
1000,108,2.3699999,0,.88678998,1.69,23,13.609468,1,1,0,2.8561001
1070,80,2.5599999,0,.87718999,1.6,11,6.875,0,1,0,2.5599999
880,14,2,0,1.04651,1.54,11,7.1428571,1,0,1,2.3715999
850,12,1.75,0,.54544997,1.85,69,37.297298,0,1,0,3.4224999
1060,46,1.73,0,.73769999,1.77,51,28.813559,0,1,0,3.1329
810,86,2.55,0,.80000001,1.76,27,15.340909,1,1,0,3.0976
950,82,2.1700001,0,.69643003,1.6,20,12.5,0,1,0,2.5599999
970,13,2.23,0,.97959,1.62,35,21.604939,1,1,0,2.6243999
1000,28,2.28,0,.96078002,1.6,34,21.25,0,1,0,2.5599999
760,13,1.6900001,0,.89999998,1.54,8,5.1948051,1,1,0,2.3715999
900,112,2.55,0,1.1428601,1.69,8,4.7337279,0,1,0,2.8561001
1040,81,2.3499999,0,.82455999,1.63,4,2.4539878,0,1,0,2.6568999
1000,14,2.1400001,1,.81818002,1.54,5,3.2467532,1,0,1,2.3715999
1380,11,3.6300001,0,1.09091,1.69,70,41.42012,0,1,0,2.8561001
870,83,2.4400001,0,.74000001,1.39,5,3.5971222,0,1,0,1.9321001
920,114,3.47,0,1.19048,1.42,5,3.5211267,1,1,0,2.0164001
920,120,2.6400001,0,.73584998,1.42,11,7.746479,1,1,0,2.0164001
880,84,2.71,0,.79592001,1.39,5,3.5971222,0,1,0,1.9321001
1050,87,3.3599999,0,.84210998,1.39,1,.71942449,0,1,0,1.9321001
1020,111,2.8099999,0,.75862002,1.42,8,5.6338029,0,1,0,2.0164001
1020,83,2.98,0,.82143003,1.39,2,1.438849,0,1,0,1.9321001
950,15,2.26,0,.89999998,1.43,40,27.972029,0,1,0,2.0448999
1240,13,1.76,0,.9375,1.51,19,12.582782,0,1,0,2.2801001
1030,95,2.73,0,.94340003,1.39,2,1.438849,1,1,0,1.9321001
920,13,1.46,0,1.09091,.5600000000000001,4,7.1428571,0,0,1,.3136
790,45,3.0599999,0,.97500002,.32,7,21.875,1,1,0,.1024
810,15,1.8,0,1.25,.41,18,43.902439,0,1,0,.1681
920,76,2.48,0,.73584998,.41,5,12.195122,0,1,0,.1681
860,124,2.1800001,0,.91110998,.26,10,38.46154,0,1,0,.067599997
1040,14,2.4200001,0,1,.31,6,19.354839,0,1,0,.096100003
940,119,3.0999999,0,1.2381001,.26,3,11.538462,1,1,0,.067599997
940,17,1.58,0,1.2381001,.35,8,22.857143,0,1,0,.1225
940,42,1.71,0,.74074,.32,13,40.625,0,1,0,.1024
890,51,1.62,0,.81633002,.32,15,46.875,0,1,0,.1024
1120,75,2.6900001,0,1.28571,.41,8,19.512196,0,1,0,.1681
890,73,2.1500001,0,1.02273,1.88,1,.53191489,1,0,1,3.5344
830,67,1.74,0,1.02439,2.07,5,2.4154589,0,0,1,4.2849002
870,19,1.84,0,1.12195,2.17,14,6.4516129,0,0,1,4.7089
780,66,2.3099999,0,.73333001,1.88,10,5.319149,0,0,1,3.5344
980,69,2.1400001,0,.81480998,1.88,25,13.297873,1,1,0,3.5344
1040,13,2.8399999,0,.96226001,2.17,9,4.1474652,0,1,0,4.7089
940,42,2.3499999,0,.67856997,2.06,4,1.9417475,1,1,0,4.2435999
1110,80,2.1700001,0,.88135999,2.07,4,1.9323672,0,1,0,4.2849002
860,99,2.26,0,.86957002,1.6,12,7.5,0,0,1,2.5599999
1070,108,2.6600001,0,1.01887,1.6,13,8.125,0,1,0,2.5599999
